1462795663199712	881	668241,
1462795663217579	883	669689,
1462795663218558	885	660285,
1462795663227576	888	671137,
1462795663228527	890	672585,
1462795663246542	893	674033,
1462795663247060	894	674749,
1462795663255545	896	676197,
1462795663255683	897	677645,
1462795663256581	899	679093,
1462795663274591	901	680541,
1462795663275577	903	681989,
1462795663275681	904	683437,
1462795663283575	906	684885,
1462795663284559	908	686333,
1462795663297006	910	687049,
1462795663302528	912	688497,
1462795663303531	914	689945,
1462795663304530	916	691393,
1462795663311596	918	692841,
1462795663312582	920	694289,
1462795663330598	922	695737,
1462795663330698	923	697185,
1462795663332592	925	698633,
1462795663348188	927	699349,
1462795663348304	928	700797,
1462795663348417	929	702245,
1462795663359641	931	703693,
1462795663359745	932	705141,
1462795663360593	934	706589,
1462795663377495	936	708037,
1462795663377598	937	709485,
1462795663387500	939	710933,
1462795663403160	941	711649,
1462795663403302	942	713097,
1462795663403409	943	714545,
1462795663406551	945	715993,
1462795663406688	946	717441,
1462795663415510	950	718889,
1462795663432516	952	720337,
1462795663432617	953	721785,
1462795663434515	955	723233,
1462795663460401	957	723949,
1462795663460550	958	725397,
1462795663460663	959	726845,
1462795663461566	961	728293,
1462795663461677	962	729741,
1462795663462622	964	731189,
1462795663489640	966	732637,
1462795663489740	967	734085,
1462795663489890	968	735533,
1462795663512862	971	736249,
1462795663513005	972	737697,
1462795663513121	973	739145,
1462795663513228	974	740593,
1462795663518555	976	742041,
1462795663518668	977	743489,
1462795663519462	979	744937,
1462795663541658	981	746385,
1462795663541765	982	747833,
1462795663564046	985	748235,
1462795663564163	986	749683,
1462795663564270	987	751131,
1462795663564374	988	752579,
1462795663569627	990	754027,
1462795663569729	991	755475,
1462795663570622	993	756923,
1462795663593626	995	758371,
1462795663593728	996	759819,
1462795663612168	999	760454,
1462795663612312	1000	761902,
1462795663612452	1001	763350,
1462795663612560	1002	764798,
1462795663612662	1003	766246,
1462795663621572	1005	767694,
1462795663621678	1006	769142,
1462795663622585	1008	770590,
1462795663641574	1010	772038,
1462795663661578	1014	772673,
1462795663661730	1015	774121,
1462795663661847	1016	775569,
1462795663661998	1017	777017,
1462795663662130	1018	778465,
1462795663662261	1019	779913,
1462795663662384	1020	781361,
1462795663669585	1022	782809,
1462795663690644	1024	784257,
1462795663708495	1028	784892,
1462795663708641	1029	786340,
1462795663708773	1030	787788,
1462795663708903	1031	789236,
1462795663709052	1032	790684,
1462795663709189	1033	792132,
1462795663709317	1034	793580,
1462795663718551	1036	795028,
1462795663737642	1038	796476,
1462795663748021	1042	793580,
1462795663756241	1043	797111,
1462795663756437	1044	798559,
1462795663756546	1045	800007,
1462795663784568	1049	801455,
1462795663784714	1050	802903,
1462795663785566	1052	804351,
1462795663786471	1054	805799,
1462795663812579	1056	807247,
1462795663813547	1058	808695,
1462795663814566	1060	810143,
1462795663815573	1062	811591,
1462795663840581	1064	813039,
1462795663841574	1066	814487,
1462795663842579	1068	815935,
1462795663868581	1070	817383,
1462795663868706	1071	818831,
1462795663870576	1073	820279,
1462795663870719	1074	821727,
1462795663897591	1076	823175,
1462795663897692	1077	824623,
1462795663897837	1078	826071,
1462795663899588	1080	827519,
1462795663899733	1081	828967,
1462795663926586	1085	830415,
1462795663926688	1086	831863,
1462795663927581	1088	833311,
1462795663927684	1089	834759,
1462795663954606	1091	836207,
1462795663954736	1092	837655,
1462795663956598	1094	839103,
1462795663956709	1095	840551,
1462795663982605	1097	841999,
1462795663982706	1098	843447,
1462795663984596	1100	844895,
1462795663984718	1101	846343,
1462795663984858	1102	847791,
1462795664010607	1104	849239,
1462795664010712	1105	850687,
1462795664013573	1107	852135,
1462795664013673	1108	853583,
1462795664013798	1109	855031,
1462795664013925	1110	856479,
1462795664041520	1112	857927,
1462795664041656	1113	859375,
1462795664042503	1115	860823,
1462795664042569	1117	850687,
1462795664069615	1120	862271,
1462795664070595	1122	863719,
1462795664071579	1124	865167,
1462795664072575	1126	866615,
1462795664097627	1128	868063,
1462795664097779	1129	869511,
1462795664098617	1131	870959,
1462795664099611	1133	872407,
1462795664100609	1135	873855,
1462795664100733	1136	875303,
1462795664125619	1138	876751,
1462795664127622	1140	878199,
1462795664127749	1141	879647,
1462795664128605	1143	881095,
1462795664129627	1145	882543,
1462795664130517	1147	883991,
1462795664153630	1149	885439,
1462795664155625	1151	886887,
1462795664157630	1153	888335,
1462795664157737	1154	889783,
1462795664159608	1156	891231,
1462795664159754	1157	892679,
1462795664183630	1159	894127,
1462795664183738	1160	895575,
1462795664186653	1162	895907,
1462795664186776	1163	897355,
1462795664188639	1165	898803,
1462795664188774	1166	900251,
1462795664212638	1168	901699,
1462795664212755	1169	903147,
1462795664215637	1171	904595,
1462795664215737	1172	906043,
1462795664217604	1174	907491,
1462795664228726	1175	908474,
1462795664241641	1177	909922,
1462795664241739	1178	911370,
1462795664244635	1180	912818,
1462795664244736	1181	914266,
1462795664245632	1183	915714,
1462795664269648	1185	917162,
1462795664269757	1186	918610,
1462795664272638	1188	920058,
1462795664282572	1190	921041,
1462795664282783	1191	922489,
1462795664282895	1192	923937,
1462795664283007	1193	925385,
1462795664298652	1195	926833,
1462795664298756	1196	928281,
1462795664300615	1198	929729,
1462795664311650	1200	931177,
1462795664311751	1201	932625,
1462795664334532	1204	933608,
1462795664334766	1205	935056,
1462795664334878	1206	936504,
1462795664334983	1207	937952,
1462795664339652	1209	939400,
1462795664339776	1210	940848,
1462795664340654	1212	942296,
1462795664362672	1214	943744,
1462795664363615	1216	945192,
1462795664364512	1218	933608,
1462795664393347	1225	946175,
1462795664393499	1226	947623,
1462795664393662	1227	949071,
1462795664393814	1228	950519,
1462795664421648	1232	951967,
1462795664421771	1233	953415,
1462795664422651	1235	954863,
1462795664423549	1237	956311,
1462795664423667	1239	957759,
1462795664429166	1240	958742,
1462795664449681	1242	960190,
1462795664450673	1244	961638,
1462795664451687	1246	963086,
1462795664452683	1248	964534,
1462795664453614	1250	965982,
1462795664457670	1252	967430,
1462795664477675	1254	968878,
1462795664478669	1256	970326,
1462795664485532	1258	971309,
1462795664485732	1260	972757,
1462795664485839	1261	974205,
1462795664505684	1263	964534,
1462795664513681	1266	975653,
1462795664514682	1268	977101,
1462795664515578	1270	978549,
1462795664533688	1272	979997,
1462795664541680	1274	981445,
1462795664541810	1275	982893,
1462795664542647	1277	984341,
1462795664543692	1279	985789,
1462795664561686	1281	987237,
1462795664569687	1283	988685,
1462795664570709	1285	990133,
1462795664571698	1287	991581,
1462795664572685	1289	993029,
1462795664589692	1291	994477,
1462795664597687	1293	995925,
1462795664598683	1295	997373,
1462795664599670	1297	998821,
1462795664617696	1299	1000269,
1462795664617806	1300	1001717,
1462795664617934	1301	1003165,
1462795664626696	1303	1004613,
1462795664626800	1304	1006061,
1462795664645697	1306	1007509,
1462795664645803	1307	1008957,
1462795664646698	1309	1009028,
1462795664646802	1310	1010476,
1462795664654697	1312	1011924,
1462795664673707	1314	1013372,
1462795664674707	1316	1004613,
1462795664676574	1319	1014820,
1462795664682703	1321	1016268,
1462795664702707	1324	1017716,
1462795664702853	1325	1019164,
1462795664704547	1327	1020612,
1462795664704666	1328	1022060,
1462795664710705	1330	1023508,
1462795664730712	1332	1024956,
1462795664731731	1334	1026404,
1462795664731836	1335	1027852,
1462795664732682	1337	1029300,
1462795664733708	1339	1030748,
1462795664738712	1341	1032196,
1462795664758711	1343	1033644,
1462795664759715	1345	1035092,
1462795664760682	1347	1036540,
1462795664761714	1349	1037988,
1462795664762717	1351	1039436,
1462795664786720	1353	1040884,
1462795664786826	1354	1042332,
1462795664788723	1356	1043780,
1462795664788823	1357	1045228,
1462795664790725	1359	1046676,
1462795664807731	1360	1046756,
1462795664815727	1362	1048204,
1462795664815831	1363	1049652,
1462795664817726	1365	1051100,
1462795664817828	1366	1052548,
1462795664818743	1368	1053996,
1462795664843726	1370	1055444,
1462795664843833	1371	1056892,
1462795664845732	1373	1058340,
1462795664859736	1375	1059332,
1462795664859927	1376	1060780,
1462795664860043	1377	1062228,
1462795664872732	1379	1063676,
1462795664872871	1380	1065124,
1462795664873730	1382	1066572,
1462795664888738	1384	1068020,
1462795664888848	1385	1069468,
1462795664900721	1387	1070916,
1462795664908895	1389	1071908,
1462795664909076	1390	1073356,
1462795664909237	1391	1074804,
1462795664917744	1395	1076252,
1462795664917849	1396	1077700,
1462795664917956	1397	1079148,
1462795664928740	1399	1080596,
1462795664937739	1401	1082044,
1462795664937836	1402	1083492,
1462795664957071	1405	1084484,
1462795664957264	1406	1085932,
1462795664957379	1407	1087380,
1462795664957522	1408	1088828,
1462795664965748	1410	1090276,
1462795664965852	1411	1091724,
1462795664966747	1413	1093172,
1462795664985754	1415	1094620,
1462795664985855	1416	1096068,
1462795665007185	1419	1097060,
1462795665007337	1420	1098508,
1462795665007506	1421	1099956,
1462795665007642	1422	1101404,
1462795665013753	1424	1102852,
1462795665013856	1425	1104300,
1462795665013981	1426	1105748,
1462795665014756	1428	1107196,
1462795665035758	1430	1108644,
1462795665061454	1434	1109249,
1462795665061664	1435	1110697,
1462795665061833	1436	1112145,
1462795665061966	1437	1113593,
1462795665062119	1438	1115041,
1462795665062250	1439	1116489,
1462795665062357	1440	1117937,
1462795665063758	1442	1119385,
1462795665090765	1444	1120833,
1462795665117152	1447	1121541,
1462795665117348	1448	1122989,
1462795665117487	1449	1124437,
1462795665117606	1450	1125885,
1462795665117756	1451	1127333,
1462795665117862	1452	1128781,
1462795665118775	1454	1130229,
1462795665118879	1455	1131677,
1462795665145773	1457	1133125,
1462795665170325	1461	1133833,
1462795665170527	1462	1135281,
1462795665170660	1463	1136729,
1462795665170804	1464	1138177,
1462795665170937	1465	1139625,
1462795665171043	1466	1141073,
1462795665171144	1467	1142521,
1462795665173783	1469	1143969,
1462795665199789	1471	1145417,
1462795665226547	1475	1146125,
1462795665226742	1476	1147573,
1462795665226882	1477	1149021,
1462795665227037	1478	1150469,
1462795665227165	1479	1151917,
1462795665227313	1480	1153365,
1462795665227418	1481	1154813,
1462795665227788	1483	1156261,
1462795665227889	1484	1157709,
1462795665279397	1490	1158417,
1462795665279546	1491	1159865,
1462795665279687	1492	1161313,
1462795665279798	1493	1162761,
1462795665279947	1494	1164209,
1462795665280076	1495	1165657,
1462795665280228	1496	1167105,
1462795665280333	1497	1168553,
1462795665280440	1498	1170001,
1462795665329658	1504	1170709,
1462795665329810	1505	1172157,
1462795665329951	1506	1173605,
1462795665330078	1507	1175053,
1462795665330212	1508	1176501,
1462795665330360	1509	1177949,
1462795665330487	1510	1179397,
1462795665330593	1511	1180845,
1462795665330695	1512	1182293,
1462795665378861	1518	1183001,
1462795665378980	1519	1184449,
1462795665379092	1520	1185897,
